Youtube title,Video_num,File_id,Start_time,End_time,Label,url
U.S. Marines Combat Training During Field Training Exercise,109,6,44,46,2,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,7,50,56,2,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,8,66,69,2,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,9,70,78,2,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,10,130,132,2,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,11,138,145,1,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,12,152,160,1,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,13,181,185,2,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,14,185,189,2,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,15,212,216,0,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,16,224,228,0,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,17,240,248,0,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,18,293,303,0,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,19,303,307,0,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,20,314,319,0,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,21,331,332,2,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,22,333,336,2,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,23,345,347,4,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,24,350,354,4,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Combat Training During Field Training Exercise,109,25,363,367,0,https://www.youtube.com/watch?v=Oc8KB1R_iyI
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,0,2,9,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,1,11,13,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,2,15,17,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,3,22,26,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,4,27,32,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,5,41,51,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,6,60,70,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,7,72,82,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,8,86,88,2,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,9,92,93,2,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,10,96,106,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,11,106,116,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,12,118,122,2,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,13,124,134,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,14,134,136,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,15,145,155,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,16,155,161,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,17,168,172,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,18,180,184,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,19,186,191,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,20,198,202,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,21,213,217,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,22,220,230,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,23,230,236,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,24,247,251,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,25,256,258,3,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,26,260,263,3,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,27,263,267,3,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,28,273,277,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,29,280,286,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,30,289,293,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,31,308,318,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,32,325,329,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,33,342,344,2,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,34,350,360,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,35,360,369,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,36,375,385,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,37,385,395,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,38,395,405,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,39,443,453,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,40,457,467,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,41,467,477,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,42,477,487,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,43,495,497,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,44,498,502,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,45,507,512,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,46,515,523,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,47,527,530,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,48,534,540,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,49,544,549,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Live-fire Training and Night Operations at Camp Lejeune,110,50,559,562,1,https://www.youtube.com/watch?v=CG66Bv8EDoQ
U.S. Marines Conduct Raid During Urban Combat Simulation,111,0,2,6,1,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,1,12,14,1,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,2,18,20,1,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,3,22,27,1,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,4,28,34,1,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,5,39,43,1,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,6,59,61,1,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,7,125,127,0,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,8,129,131,1,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,9,132,135,0,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,10,145,147,0,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,11,170,180,0,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,12,180,187,0,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,13,196,201,0,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,14,203,213,0,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,15,214,219,0,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,16,228,230,2,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,17,237,247,0,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,18,247,250,0,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Conduct Raid During Urban Combat Simulation,111,19,253,254,2,https://www.youtube.com/watch?v=9QgwDCXiLOw
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,0,6,10,0,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,1,14,17,0,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,2,44,48,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,3,52,56,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,4,100,102,3,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,5,112,120,0,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,6,124,126,0,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,7,139,149,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,8,149,157,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,9,174,176,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,10,188,191,2,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,11,194,204,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,12,208,210,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,13,212,217,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,14,248,255,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,15,256,263,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,16,265,275,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,17,282,292,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,18,292,294,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,19,308,310,3,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,20,325,327,3,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,21,356,359,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,22,361,364,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,23,374,384,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,24,385,395,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,25,440,449,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,26,451,456,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,27,482,488,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,28,488,492,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,29,506,515,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,30,528,533,4,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,31,541,550,4,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,32,580,582,3,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,33,585,587,3,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,34,601,603,3,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,35,604,606,4,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,36,606,610,4,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,37,613,623,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,38,623,630,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,39,631,637,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,40,660,662,3,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,41,663,665,4,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,42,673,680,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,43,681,683,3,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,44,690,693,1,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,45,718,723,2,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Intense Combat Operation Footage During Exercise (ITX) 1- 20,112,46,733,736,0,https://www.youtube.com/watch?v=94CPYhhKelU
U.S. Marines Urban Warfare Training,113,0,10,14,2,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,1,40,43,5,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,2,44,50,5,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,3,51,54,5,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,4,82,84,1,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,5,91,96,1,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,6,119,122,0,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,7,131,137,0,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,8,143,145,0,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,9,147,151,1,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,10,189,191,2,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,11,226,232,2,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,12,233,239,2,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,13,251,258,0,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,14,270,272,2,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,15,277,280,2,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,16,284,286,2,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,17,310,313,2,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,18,321,325,2,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,19,336,339,0,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,20,341,344,0,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,21,365,375,5,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,22,375,385,5,https://www.youtube.com/watch?v=7LwLpTpJ9Do
U.S. Marines Urban Warfare Training,113,23,385,391,5,https://www.youtube.com/watch?v=7LwLpTpJ9Do
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,0,1,4,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,1,4,9,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,2,10,15,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,3,16,22,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,4,31,35,0,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,5,47,52,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,6,53,55,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,7,62,65,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,8,65,70,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,9,70,75,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,10,75,85,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,11,96,106,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,12,120,130,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,13,131,140,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,14,144,148,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,15,153,160,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,16,165,170,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,17,175,178,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,18,181,184,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,19,186,196,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,20,200,204,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,21,210,220,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,22,220,230,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,23,230,240,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,24,245,249,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,25,270,275,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,26,295,299,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,27,307,310,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,28,313,317,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,29,320,326,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,30,328,331,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,31,366,374,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,32,400,405,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,33,405,415,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,34,425,429,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,35,435,445,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,36,447,450,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,37,455,460,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,38,465,471,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,39,472,482,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,40,485,490,4,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,41,495,505,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,42,508,515,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,43,515,525,1,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,44,536,540,3,https://www.youtube.com/watch?v=txAYJFpozb0
BMP-2 Infantry Fighting Vehicle - 30mm Cannon Live Fire,114,45,545,555,1,https://www.youtube.com/watch?v=txAYJFpozb0
